Matricula;Idade;Sexo;Escolaridade;Cargo;Anos_experiencia;Salario
589712;44;F;2º Grau Completo;Aux. de Produção;2;1773.79
592696;20;F;2º Grau Completo;Aux. de Produção;1;1773.79
593159;41;F;2º Grau Completo;Aux. de Produção;1;1773.79
595177;22;M;2º Grau Completo;Aux. de Produção;1;1773.79
588218;23;F;2º Grau Completo;Aux. de Produção;2;1773.79
593776;36;M;2º Grau Completo;Aux. de Produção;1;1773.79
593170;28;F;2º Grau Completo;Aux. de Produção;1;1773.79
593468;26;F;2º Grau Completo;Aux. de Produção;1;1773.79
587960;46;F;2º Grau Completo;Aux. de Produção;2;1773.79
594050;30;F;2º Grau Completo;Aux. de Produção;1;1773.79
594397;48;M;2º Grau Completo;Aux. de Produção;1;1773.79
594481;31;F;2º Grau Completo;Aux. de Produção;1;1773.79
594497;21;F;2º Grau Completo;Aux. de Produção;1;1773.79
589219;20;F;2º Grau Completo;Aux. de Produção;2;1773.79
587988;29;F;2º Grau Completo;Aux. de Produção;2;1773.79
587991;40;F;2º Grau Completo;Aux. de Produção;2;1773.79
588084;28;M;2º Grau Completo;Aux. de Produção;2;1773.79
588959;35;F;2º Grau Completo;Aux. de Produção;2;1773.79
589225;23;M;2º Grau Completo;Aux. de Produção;2;1773.79
593498;22;F;2º Grau Completo;Aux. de Produção;1;1773.79
589478;45;M;2º Grau Completo;Aux. de Produção;2;1773.79
590771;25;F;2º Grau Completo;Aux. de Produção;2;1773.79
587552;22;F;2º Grau Completo;Aux. de Produção;2;1773.79
591705;20;M;2º Grau Completo;Aux. de Produção;2;1773.79
589309;22;M;2º Grau Completo;Aux. de Produção;2;1773.79
593508;24;F;2º Grau Completo;Aux. de Produção;1;1773.79
594683;23;M;2º Grau Completo;Aux. de Produção;1;1773.79
587171;42;F;2º Grau Completo;Aux. de Produção;2;1773.79
587172;51;F;2º Grau Completo;Aux. de Produção;2;1773.79
588307;20;F;2º Grau Completo;Aux. de Produção;2;1773.79
595592;19;M;2º Grau Completo;Aux. de Produção;1;1773.79
594292;29;F;2º Grau Completo;Aux. de Produção;1;1773.79
594942;19;M;2º Grau Completo;Aux. de Produção;1;1773.79
588071;51;M;2º Grau Completo;Aux. de Produção;2;1773.79
592286;45;F;2º Grau Completo;Aux. de Produção;1;1773.79
589842;42;F;2º Grau Completo;Aux. de Produção;2;1773.79
593339;40;M;2º Grau Completo;Aux. de Produção;1;1773.79
595577;31;M;2º Grau Completo;Aux. de Produção;1;1773.79
595596;20;M;2º Grau Completo;Aux. de Produção;1;1773.79
594884;19;M;2º Grau Completo;Aux. de Produção;1;1773.79
590924;25;F;2º Grau Completo;Aux. de Produção;2;1773.79
594892;24;F;2º Grau Completo;Aux. de Produção;1;1773.79
592867;22;M;2º Grau Completo;Aux. de Produção;1;1773.79
594898;19;F;2º Grau Completo;Aux. de Produção;1;1773.79
592859;24;M;2º Grau Completo;Aux. de Produção;1;1773.79
594345;22;F;2º Grau Completo;Aux. de Produção;1;1773.79
592854;22;M;2º Grau Completo;Aux. de Produção;1;1773.79
588726;44;M;2º Grau Completo;Aux. de Produção;2;1773.79
593751;27;F;2º Grau Completo;Aux. de Produção;1;1773.79
593178;31;F;2º Grau Completo;Aux. de Produção;1;1773.79
804487;22;F;2º Grau Completo;Aux. de Produção;0;1773.79
805402;55;F;2º Grau Completo;Aux. de Produção;0;1773.79
805405;54;M;2º Grau Completo;Aux. de Produção;0;1773.79
805662;25;F;2º Grau Completo;Aux. de Produção;0;1773.79
805665;27;M;2º Grau Completo;Aux. de Produção;0;1773.79
803528;41;M;2º Grau Completo;Aux. de Produção;0;1773.79
803037;22;M;2º Grau Completo;Aux. de Produção;0;1773.79
803038;43;F;2º Grau Completo;Aux. de Produção;0;1773.79
802433;21;F;2º Grau Completo;Aux. de Produção;0;1773.79
804535;41;M;2º Grau Completo;Aux. de Produção;0;1773.79
804537;23;M;2º Grau Completo;Aux. de Produção;0;1773.79
802228;19;F;2º Grau Completo;Aux. de Produção;0;1773.79
805415;18;M;2º Grau Completo;Aux. de Produção;0;1773.79
805684;18;F;2º Grau Completo;Aux. de Produção;0;1773.79
804025;19;M;2º Grau Completo;Aux. de Produção;0;1773.79
804026;27;M;2º Grau Completo;Aux. de Produção;0;1773.79
804027;24;F;2º Grau Completo;Aux. de Produção;0;1773.79
804028;19;M;2º Grau Completo;Aux. de Produção;0;1773.79
804030;19;F;2º Grau Completo;Aux. de Produção;0;1773.79
800956;32;F;2º Grau Completo;Aux. de Produção;0;1773.79
801776;20;F;2º Grau Completo;Aux. de Produção;0;1773.79
804803;36;M;2º Grau Completo;Aux. de Produção;0;1773.79
804807;24;M;2º Grau Completo;Aux. de Produção;0;1773.79
804901;27;M;2º Grau Completo;Aux. de Produção;0;1773.79
804903;43;F;2º Grau Completo;Aux. de Produção;0;1773.79
805094;23;M;2º Grau Completo;Aux. de Produção;0;1773.79
805100;21;M;2º Grau Completo;Aux. de Produção;0;1773.79
801938;48;F;2º Grau Completo;Aux. de Produção;0;1773.79
594415;49;M;2º Grau Completo;Aux. de Produção;1;1773.79
590904;32;F;2º Grau Completo;Aux. de Produção;2;1773.79
590905;33;F;2º Grau Completo;Aux. de Produção;2;1773.79
803877;41;F;2º Grau Completo;Aux. de Produção;0;1773.79
803881;45;F;2º Grau Completo;Aux. de Produção;0;1773.79
803703;29;F;2º Grau Completo;Aux. de Produção;0;1773.79
801727;39;F;2º Grau Completo;Aux. de Produção;0;1773.79
803612;31;M;2º Grau Completo;Aux. de Produção;0;1773.79
805368;19;F;2º Grau Completo;Aux. de Produção;0;1773.79
804391;18;F;2º Grau Completo;Aux. de Produção;0;1773.79
800762;18;M;2º Grau Completo;Aux. de Produção;0;1773.79
803526;33;M;2º Grau Completo;Aux. de Produção;0;1773.79
802478;19;F;2º Grau Completo;Aux. de Produção;0;1773.79
803548;19;M;2º Grau Completo;Aux. de Produção;0;1773.79
804958;22;M;2º Grau Completo;Aux. de Produção;0;1773.79
804960;27;F;2º Grau Completo;Aux. de Produção;0;1773.79
802221;31;F;2º Grau Completo;Aux. de Produção;0;1773.79
802233;26;M;2º Grau Completo;Aux. de Produção;0;1773.79
804016;18;F;2º Grau Completo;Aux. de Produção;0;1773.79
803711;33;F;2º Grau Completo;Aux. de Produção;0;1773.79
803712;23;F;2º Grau Completo;Aux. de Produção;0;1773.79
803716;18;M;2º Grau Completo;Aux. de Produção;0;1773.79
805359;21;M;2º Grau Completo;Aux. de Produção;0;1773.79
802100;19;F;2º Grau Completo;Aux. de Produção;0;1773.79
804968;20;M;2º Grau Completo;Aux. de Produção;0;1773.79
801539;33;M;2º Grau Completo;Aux. de Produção;0;1773.79
805143;28;M;2º Grau Completo;Aux. de Produção;0;1773.79
805866;18;M;2º Grau Completo;Aux. de Produção;0;1773.79
805575;37;M;2º Grau Completo;Aux. de Produção;0;1773.79
804137;22;F;2º Grau Completo;Aux. de Produção;0;1773.79
804138;22;F;2º Grau Completo;Aux. de Produção;0;1773.79
801444;21;F;2º Grau Completo;Aux. de Produção;0;1773.79
802108;23;M;2º Grau Completo;Aux. de Produção;0;1773.79
802125;21;F;2º Grau Completo;Aux. de Produção;0;1773.79
802127;19;F;2º Grau Completo;Aux. de Produção;0;1773.79
804520;39;F;2º Grau Completo;Aux. de Produção;0;1773.79
801728;38;F;2º Grau Completo;Aux. de Produção;0;1773.79
804139;44;F;2º Grau Completo;Aux. de Produção;0;1773.79
804485;19;M;2º Grau Completo;Aux. de Produção;0;1773.79
804955;34;M;2º Grau Completo;Aux. de Produção;0;1773.79
803115;37;F;2º Grau Completo;Aux. de Produção;0;1773.79
803117;18;M;2º Grau Completo;Aux. de Produção;0;1773.79
804956;27;F;2º Grau Completo;Aux. de Produção;0;1773.79
804436;22;M;2º Grau Completo;Aux. de Produção;0;1773.79
801569;21;M;2º Grau Completo;Aux. de Produção;0;1773.79
801906;19;F;2º Grau Completo;Aux. de Produção;0;1773.79
803686;48;M;2º Grau Completo;Aux. de Produção;0;1773.79
803105;30;F;2º Grau Completo;Aux. de Produção;0;1773.79
801129;23;F;2º Grau Completo;Aux. de Produção;0;1773.79
805029;22;F;2º Grau Completo;Aux. de Produção;0;1773.79
805030;32;F;2º Grau Completo;Aux. de Produção;0;1773.79
804403;18;M;2º Grau Completo;Aux. de Produção;0;1773.79
805659;18;M;2º Grau Completo;Aux. de Produção;0;1773.79
805894;33;F;2º Grau Completo;Aux. de Produção;0;1773.79
801851;20;M;2º Grau Completo;Aux. de Produção;0;1773.79
801854;30;F;2º Grau Completo;Aux. de Produção;0;1773.79
801855;39;F;2º Grau Completo;Aux. de Produção;0;1773.79
803758;36;M;2º Grau Completo;Aux. de Produção;0;1773.79
801914;20;F;2º Grau Completo;Aux. de Produção;0;1773.79
801915;20;F;2º Grau Completo;Aux. de Produção;0;1773.79
801496;20;F;2º Grau Completo;Aux. de Produção;0;1773.79
803111;45;M;2º Grau Completo;Aux. de Produção;0;1773.79
804511;26;F;2º Grau Completo;Aux. de Produção;0;1773.79
802819;28;F;2º Grau Completo;Aux. de Produção;0;1773.79
803135;23;M;2º Grau Completo;Aux. de Produção;0;1773.79
803538;18;F;2º Grau Completo;Aux. de Produção;0;1773.79
804072;18;M;2º Grau Completo;Aux. de Produção;0;1773.79
804074;19;M;2º Grau Completo;Aux. de Produção;0;1773.79
805068;20;M;2º Grau Completo;Aux. de Produção;0;1773.79
805397;27;M;2º Grau Completo;Aux. de Produção;0;1773.79
803867;19;F;2º Grau Completo;Aux. de Produção;0;1773.79
803871;29;F;2º Grau Completo;Aux. de Produção;0;1773.79
805365;21;M;2º Grau Completo;Aux. de Produção;0;1773.79
803539;34;M;2º Grau Completo;Aux. de Produção;0;1773.79
802133;27;F;2º Grau Completo;Aux. de Produção;0;1773.79
804772;34;F;2º Grau Completo;Aux. de Produção;0;1773.79
804784;30;M;2º Grau Completo;Aux. de Produção;0;1773.79
805769;34;F;2º Grau Completo;Aux. de Produção;0;1773.79
805770;55;F;2º Grau Completo;Aux. de Produção;0;1773.79
805773;34;F;2º Grau Completo;Aux. de Produção;0;1773.79
804623;50;F;2º Grau Completo;Aux. de Produção;0;1773.79
803603;21;M;2º Grau Completo;Aux. de Produção;0;1773.79
805431;23;M;2º Grau Completo;Aux. de Produção;0;1773.79
804467;41;M;2º Grau Completo;Aux. de Produção;0;1773.79
804398;20;F;2º Grau Completo;Aux. de Produção;0;1773.79
804409;48;F;2º Grau Completo;Aux. de Produção;0;1773.79
802023;30;F;2º Grau Completo;Aux. de Produção;0;1773.79
802025;47;F;2º Grau Completo;Aux. de Produção;0;1773.79
802026;33;F;2º Grau Completo;Aux. de Produção;0;1773.79
805776;22;M;2º Grau Completo;Aux. de Produção;0;1773.79
801095;25;F;2º Grau Completo;Aux. de Produção;0;1773.79
801097;52;M;2º Grau Completo;Aux. de Produção;0;1773.79
801099;18;F;2º Grau Completo;Aux. de Produção;0;1773.79
804132;34;M;2º Grau Completo;Aux. de Produção;0;1773.79
803685;23;F;2º Grau Completo;Aux. de Produção;0;1773.79
804473;18;F;2º Grau Completo;Aux. de Produção;0;1773.79
804750;19;F;2º Grau Completo;Aux. de Produção;0;1773.79
804756;19;M;2º Grau Completo;Aux. de Produção;0;1773.79
802666;40;F;2º Grau Completo;Aux. de Produção;0;1773.79
803279;20;F;2º Grau Completo;Aux. de Produção;0;1773.79
804156;37;M;2º Grau Completo;Aux. de Produção;0;1773.79
804481;21;M;2º Grau Completo;Aux. de Produção;0;1773.79
801438;19;F;2º Grau Completo;Aux. de Produção;0;1773.79
801439;23;F;2º Grau Completo;Aux. de Produção;0;1773.79
804092;20;M;2º Grau Completo;Aux. de Produção;0;1773.79
804279;23;F;2º Grau Completo;Aux. de Produção;0;1773.79
802640;29;M;2º Grau Completo;Aux. de Produção;0;1773.79
802643;47;M;2º Grau Completo;Aux. de Produção;0;1773.79
802645;50;F;2º Grau Completo;Aux. de Produção;0;1773.79
804592;20;F;2º Grau Completo;Aux. de Produção;0;1773.79
801475;26;F;2º Grau Completo;Aux. de Produção;0;1773.79
801476;40;F;2º Grau Completo;Aux. de Produção;0;1773.79
801479;26;M;2º Grau Completo;Aux. de Produção;0;1773.79
801482;18;F;2º Grau Completo;Aux. de Produção;0;1773.79
804826;27;M;2º Grau Completo;Aux. de Produção;0;1773.79
805363;18;M;2º Grau Completo;Aux. de Produção;0;1773.79
802961;32;F;2º Grau Completo;Aux. de Produção;0;1773.79
801840;19;F;2º Grau Completo;Aux. de Produção;0;1773.79
803048;27;F;2º Grau Completo;Aux. de Produção;0;1773.79
800981;20;M;2º Grau Completo;Aux. de Produção;0;1773.79
800982;20;M;2º Grau Completo;Aux. de Produção;0;1773.79
805012;26;F;2º Grau Completo;Aux. de Produção;0;1773.79
805423;33;F;2º Grau Completo;Aux. de Produção;0;1773.79
805428;18;F;2º Grau Completo;Aux. de Produção;0;1773.79
804598;42;M;2º Grau Completo;Aux. de Produção;0;1773.79
804600;31;M;2º Grau Completo;Aux. de Produção;0;1773.79
803057;27;F;2º Grau Completo;Aux. de Produção;0;1773.79
800999;19;F;2º Grau Completo;Aux. de Produção;0;1773.79
802889;43;F;2º Grau Completo;Aux. de Produção;0;1773.79
802890;24;F;2º Grau Completo;Aux. de Produção;0;1773.79
804809;20;M;2º Grau Completo;Aux. de Produção;0;1773.79
804922;40;M;2º Grau Completo;Aux. de Produção;0;1773.79
804972;18;F;2º Grau Completo;Aux. de Produção;0;1773.79
805896;22;F;2º Grau Completo;Aux. de Produção;0;1773.79
804141;23;M;2º Grau Completo;Aux. de Produção;0;1773.79
804147;19;M;2º Grau Completo;Aux. de Produção;0;1773.79
804605;52;M;2º Grau Completo;Aux. de Produção;0;1773.79
801530;36;F;2º Grau Completo;Aux. de Produção;0;1773.79
801537;23;M;2º Grau Completo;Aux. de Produção;0;1773.79
803065;21;M;2º Grau Completo;Aux. de Produção;0;1773.79
802439;22;M;2º Grau Completo;Aux. de Produção;0;1773.79
802441;26;M;2º Grau Completo;Aux. de Produção;0;1773.79
804665;22;F;2º Grau Completo;Aux. de Produção;0;1773.79
804819;20;M;2º Grau Completo;Aux. de Produção;0;1773.79
805761;21;F;2º Grau Completo;Aux. de Produção;0;1773.79
805765;23;F;2º Grau Completo;Aux. de Produção;0;1773.79
801057;23;M;2º Grau Completo;Aux. de Produção;0;1773.79
801054;26;F;2º Grau Completo;Aux. de Produção;0;1773.79
804151;27;M;2º Grau Completo;Aux. de Produção;0;1773.79
803068;30;F;2º Grau Completo;Aux. de Produção;0;1773.79
803595;18;F;2º Grau Completo;Aux. de Produção;0;1773.79
804673;25;M;2º Grau Completo;Aux. de Produção;0;1773.79
805328;34;F;2º Grau Completo;Aux. de Produção;0;1773.79
805330;28;F;2º Grau Completo;Aux. de Produção;0;1773.79
803792;22;M;2º Grau Completo;Aux. de Produção;0;1773.79
803795;21;F;2º Grau Completo;Aux. de Produção;0;1773.79
803861;18;M;2º Grau Completo;Aux. de Produção;0;1773.79
804769;23;F;2º Grau Completo;Aux. de Produção;0;1773.79
804771;30;M;2º Grau Completo;Aux. de Produção;0;1773.79
803941;26;F;2º Grau Completo;Aux. de Produção;0;1773.79
805076;18;F;2º Grau Completo;Aux. de Produção;0;1773.79
803503;19;F;2º Grau Completo;Aux. de Produção;0;1773.79
804681;39;M;2º Grau Completo;Aux. de Produção;0;1773.79
804682;33;F;2º Grau Completo;Aux. de Produção;0;1773.79
804887;23;F;2º Grau Completo;Aux. de Produção;0;1773.79
805822;36;M;2º Grau Completo;Aux. de Produção;0;1773.79
805189;35;F;2º Grau Completo;Aux. de Produção;0;1773.79
801826;19;M;2º Grau Completo;Aux. de Produção;0;1773.79
803955;27;F;2º Grau Completo;Aux. de Produção;0;1773.79
803956;24;M;2º Grau Completo;Aux. de Produção;0;1773.79
803960;19;M;2º Grau Completo;Aux. de Produção;0;1773.79
802417;19;M;2º Grau Completo;Aux. de Produção;0;1773.79
805551;38;F;2º Grau Completo;Aux. de Produção;0;1773.79
804766;18;F;2º Grau Completo;Aux. de Produção;0;1773.79
804686;32;F;2º Grau Completo;Aux. de Produção;0;1773.79
804896;26;F;2º Grau Completo;Aux. de Produção;0;1773.79
804897;20;M;2º Grau Completo;Aux. de Produção;0;1773.79
805200;43;M;2º Grau Completo;Aux. de Produção;0;1773.79
805201;36;F;2º Grau Completo;Aux. de Produção;0;1773.79
802619;21;F;2º Grau Completo;Aux. de Produção;0;1773.79
803961;27;M;2º Grau Completo;Aux. de Produção;0;1773.79
803963;20;M;2º Grau Completo;Aux. de Produção;0;1773.79
802624;35;M;2º Grau Completo;Aux. de Produção;0;1773.79
802629;44;F;2º Grau Completo;Aux. de Produção;0;1773.79
805554;18;M;2º Grau Completo;Aux. de Produção;0;1773.79
805563;22;M;2º Grau Completo;Aux. de Produção;0;1773.79
805917;25;F;2º Grau Completo;Aux. de Produção;0;1773.79
805081;49;M;2º Grau Completo;Aux. de Produção;0;1773.79
805085;34;F;2º Grau Completo;Aux. de Produção;0;1773.79
805086;18;F;2º Grau Completo;Aux. de Produção;0;1773.79
803819;18;M;2º Grau Completo;Aux. de Produção;0;1773.79
803989;41;F;2º Grau Completo;Aux. de Produção;0;1773.79
803892;24;M;2º Grau Completo;Aux. de Produção;0;1773.79
805536;35;M;2º Grau Completo;Aux. de Produção;0;1773.79
805538;22;F;2º Grau Completo;Aux. de Produção;0;1773.79
805147;21;F;2º Grau Completo;Aux. de Produção;0;1773.79
805298;40;F;2º Grau Completo;Aux. de Produção;0;1773.79
803675;36;F;2º Grau Completo;Aux. de Produção;0;1773.79
802601;20;M;2º Grau Completo;Aux. de Produção;0;1773.79
801076;44;M;2º Grau Completo;Aux. de Produção;0;1773.79
801078;19;M;2º Grau Completo;Aux. de Produção;0;1773.79
805155;22;F;2º Grau Completo;Aux. de Produção;0;1773.79
805158;18;F;2º Grau Completo;Aux. de Produção;0;1773.79
802605;18;F;2º Grau Completo;Aux. de Produção;0;1773.79
802606;33;F;2º Grau Completo;Aux. de Produção;0;1773.79
802608;18;F;2º Grau Completo;Aux. de Produção;0;1773.79
801648;29;F;2º Grau Completo;Aux. de Produção;0;1773.79
802114;25;M;2º Grau Completo;Aux. de Produção;0;1773.79
802150;20;M;2º Grau Completo;Aux. de Produção;0;1773.79
802073;19;F;2º Grau Completo;Aux. de Produção;0;1773.79
802918;32;M;2º Grau Completo;Aux. de Produção;0;1773.79
803932;39;F;2º Grau Completo;Aux. de Produção;0;1773.79
804343;30;M;2º Grau Completo;Aux. de Produção;0;1773.79
803266;18;M;2º Grau Completo;Aux. de Produção;0;1773.79
802151;34;M;2º Grau Completo;Aux. de Produção;0;1773.79
805159;21;M;2º Grau Completo;Aux. de Produção;0;1773.79
805163;18;M;2º Grau Completo;Aux. de Produção;0;1773.79
802451;53;F;2º Grau Completo;Aux. de Produção;0;1773.79
802453;46;M;2º Grau Completo;Aux. de Produção;0;1773.79
802759;29;F;2º Grau Completo;Aux. de Produção;0;1773.79
805819;24;F;2º Grau Completo;Aux. de Produção;0;1773.79
803303;19;M;2º Grau Completo;Aux. de Produção;0;1773.79
801513;27;F;2º Grau Completo;Aux. de Produção;0;1773.79
801517;40;F;2º Grau Completo;Aux. de Produção;0;1773.79
801519;42;M;2º Grau Completo;Aux. de Produção;0;1773.79
802281;49;F;2º Grau Completo;Aux. de Produção;0;1773.79
804287;21;M;2º Grau Completo;Aux. de Produção;0;1773.79
804289;48;F;2º Grau Completo;Aux. de Produção;0;1773.79
804000;21;M;2º Grau Completo;Aux. de Produção;0;1773.79
804014;21;F;2º Grau Completo;Aux. de Produção;0;1773.79
805442;20;F;2º Grau Completo;Aux. de Produção;0;1773.79
805443;20;M;2º Grau Completo;Aux. de Produção;0;1773.79
805448;20;M;2º Grau Completo;Aux. de Produção;0;1773.79
803663;29;F;2º Grau Completo;Aux. de Produção;0;1773.79
802943;26;F;2º Grau Completo;Aux. de Produção;0;1773.79
803857;39;F;2º Grau Completo;Aux. de Produção;0;1773.79
